Census year,Occupation,Total Weight,Female,Male
1950,laborer,7035828.0,0.11101038854275573,0.8889896114572443
2002,farmer,1030479.0,0.15543548194577472,0.8445645180542253
1910,accountant,36011.0,0.08925050678959207,0.9107494932104079
2005,painter,233209.0,0.17606095819629602,0.8239390418037039
2010,dietitian,101852.0,0.9167321211169147,0.08326787888308526
1980,gardener,627680.0,0.09208513892429264,0.9079148610757074
2005,nutritionist,96532.0,0.912516056851614,0.08748394314838603
2014,newsperson,743061.0,0.5788407681199794,0.42115923188002063
2009,optometrist,36424.0,0.32577421480342633,0.6742257851965737
1930,sales,2631944.1400000034,0.2681601327602624,0.7318398672397376
2007,secretary,5296998.0,0.9537115173537917,0.04628848264620829
2004,physicist,22234.0,0.09418008455518576,0.9058199154448142
2004,pilot,146863.0,0.03566589270272295,0.9643341072972771
1930,author,11601.660000000016,0.4586714315020437,0.5413285684979563
1930,bookbinder,23735.910000000076,0.4962721041662187,0.5037278958337814
2011,janitor,5826857.0,0.5274843710768945,0.47251562892310556
1870,doctor,62590.60000000002,0.011356497621048523,0.9886435023789515
2008,paperhanger,13210.0,0.25609386828160485,0.7439061317183951
2014,machinist,438086.0,0.040049214081253455,0.9599507859187465
2005,teacher,6427324.0,0.766182317866658,0.23381768213334198
2001,optometrist,33433.0,0.2941405198456615,0.7058594801543385
2003,housekeeper,158124.0,0.7668348890743973,0.2331651109256027
1980,smith,178580.0,0.03852615074476425,0.9614738492552357
2014,musician,1936846.0,0.634447447035025,0.365552552964975
2002,dietitian,92950.0,0.9056697149004841,0.09433028509951587
1870,sales,232538.56999999963,0.056081062165300254,0.9439189378346997
2000,bartender,417751.0,0.5555294900550807,0.4444705099449193
1990,welder,736890.0,0.04915794759054947,0.9508420524094505
1930,unemployed,18355.539999999994,0.1689887630655378,0.8310112369344622
2004,farmer,996279.0,0.1648584382487235,0.8351415617512765
2015,sheriff,16286.0,0.27809161242785213,0.7219083875721478
2007,pilot,156383.0,0.04857305461591094,0.9514269453840891
1850,blacksmith,97792.34999999993,0.0,1.0
1900,surgeon,130245.16000000115,0.04861263174769767,0.9513873682523024
2009,setter,89711.0,0.024500897325857477,0.9754991026741425
2015,librarian,1913955.0,0.8558435281916241,0.14415647180837585
1910,draftsperson,36216.0,0.013861276783741992,0.9861387232162581
1980,farmer,1692760.0,0.12586545050686454,0.8741345494931355
2008,sales,8879864.0,0.4554154207767146,0.5445845792232854
1900,author,1857.93,0.4577029274515186,0.5422970725484814
2010,painter,205652.0,0.129899052768755,0.870100947231245
2011,plumber,638825.0,0.01526865730051266,0.9847313426994874
1970,milliner,8800.0,0.9090909090909091,0.09090909090909091
1920,molder,133872.22999999986,0.0030291569805029795,0.9969708430194971
1950,official,4654957.0,0.12699966938470109,0.8730003306152989
2009,dancer,32944.0,0.8256738708110734,0.17432612918892668
1880,technician,450.56000000000006,0.04445578835227272,0.9555442116477273
1870,retired,87124.65000000001,0.12786851941442529,0.8721314805855747
2014,nurse,5494528.0,0.8688831870544659,0.13111681294553418
1960,baker,135220.0,0.2115071734950451,0.7884928265049549
2003,doctor,819563.0,0.29250100358361714,0.7074989964163829
2003,broker,2399020.0,0.5774612133287759,0.4225387866712241
2012,salesperson,2351682.0,0.43999231188570564,0.5600076881142944
1930,teamster,106159.00999999998,0.013831421374408072,0.9861685786255919
1920,craftsperson,75512.36,0.0067367779261567244,0.9932632220738432
1930,conductor,111307.85000000025,0.0027492220899065006,0.9972507779100935
2006,surgeon,857856.0,0.3063031557743957,0.6936968442256043
1900,unemployed,33092.56000000003,0.3094668408850806,0.6905331591149195
1970,proprietor,10733900.0,0.18569205973597666,0.8143079402640233
2006,porter,87690.0,0.17864066598243813,0.8213593340175619
1970,mechanic,29657300.0,0.42052378335182233,0.5794762166481777
1950,tradesperson,3615335.0,0.05847812166783991,0.9415218783321601
1850,farmer,2417695.3000000175,0.0,1.0
2003,carpenter,1869615.0,0.018701176445417907,0.9812988235545821
2014,welder,752933.0,0.053979570559399045,0.9460204294406009
2015,surgeon,979939.0,0.3493503167033866,0.6506496832966133
1970,conservationist,105800.0,0.057655954631379965,0.94234404536862
2012,photographer,284314.0,0.43574709652004473,0.5642529034799553
1920,official,2375110.889999998,0.06538591972857322,0.9346140802714268
2008,nurse,4465895.0,0.8868811290905855,0.11311887090941457
1880,baker,36313.7100000006,0.03029186497331123,0.9697081350266887
1970,teamster,20500.0,0.06829268292682927,0.9317073170731708
1950,bankteller,68209.0,0.4742189447140407,0.5257810552859593
2009,waitstaff,2932971.0,0.7324433143048465,0.2675566856951535
1980,janitor,3872880.0,0.39164652661585175,0.6083534733841482
2000,librarian,2626871.0,0.8812815703549965,0.11871842964500351
2012,boilermaker,25267.0,0.0020975976570229943,0.997902402342977
2003,fireperson,405003.0,0.060883499628397814,0.9391165003716022
1910,nurse,199039.0,0.9581840744778661,0.041815925522133854
2004,nurse,4060040.0,0.8835555807331947,0.11644441926680525
1990,designer,712965.0,0.5872335949170016,0.41276640508299844
1910,paperhanger,23072.0,0.04338592233009709,0.9566140776699029
1850,architect,501.15000000000003,0.0,1.0
1970,conductor,128700.0,0.018648018648018648,0.9813519813519813
2010,operator,1627275.0,0.4249312500960194,0.5750687499039806
2005,mason,286318.0,0.010470875041038287,0.9895291249589617
2002,electrician,947535.0,0.02098497680824455,0.9790150231917555
1950,millwright,60841.0,0.004388488026166566,0.9956115119738335
1950,porter,181687.0,0.03611155448656205,0.963888445513438
1880,scientist,2533.419999999998,0.01188511971958855,0.9881148802804114
2004,fireperson,433586.0,0.04691110875351141,0.9530888912464885
2012,doctor,942155.0,0.3467051599789843,0.6532948400210157
2015,scientist,781665.0,0.4334299220254201,0.5665700779745799
2015,jeweler,130007.0,0.24589445183720876,0.7541055481627912
1900,lawyer,97612.2199999994,0.011361589768166392,0.9886384102318336
2012,geologist,85863.0,0.299779881904895,0.700220118095105
2003,driver,4969086.0,0.12498535948059664,0.8750146405194034
1900,doctor,130245.16000000115,0.04861263174769767,0.9513873682523024
1870,baker,25121.629999999957,0.02404103555382358,0.9759589644461764
1850,bailiff,1669.0099999999998,0.0,1.0
1960,soldier,1787420.0,0.0196260531939891,0.9803739468060109
2004,welder,711079.0,0.07724036288513653,0.9227596371148634
1860,retired,12753.460000000005,0.19586292660972,0.8041370733902801
2005,athlete,322381.0,0.3741039329240867,0.6258960670759133
1970,electrician,1019400.0,0.023543260741612712,0.9764567392583873
2015,compositor,31233.0,0.43748599237985464,0.5625140076201454
2008,broker,2648515.0,0.5808390739716407,0.4191609260283593
2012,guard,2011507.0,0.2397515892313574,0.7602484107686426
2012,cabinetmaker,73367.0,0.05268036038000736,0.9473196396199927
2010,pharmacist,285418.0,0.5288769453923718,0.4711230546076281
1970,waitstaff,4273500.0,0.9188955188955189,0.08110448110448111
2012,smith,143781.0,0.03472642421460415,0.9652735757853959
2002,lumberjack,67228.0,0.08081454156006426,0.9191854584399357
1880,doorkeeper,22630.559999999998,0.0062853062407647,0.9937146937592353
1990,lumberjack,110749.0,0.13565810977977227,0.8643418902202277
2002,doctor,796480.0,0.2918667135395741,0.7081332864604258
2005,waitstaff,2630052.0,0.7603146249579856,0.23968537504201437
1940,administrator,200004.0,0.0870082598348033,0.9129917401651967
1940,constable,10621.0,0.0,1.0
2004,surgeon,842245.0,0.28985983888298533,0.7101401611170146
1950,pilot,16988.0,0.0,1.0
1960,engineer,1313900.0,0.00960499276961717,0.9903950072303829
1960,fireperson,260840.0,0.00552062567090937,0.9944793743290906
2005,administrator,415841.0,0.5269057163675539,0.47309428363244604
2007,janitor,5481614.0,0.5327981868114027,0.4672018131885974
1920,driver,545319.2299999992,0.006584015018139019,0.993415984981861
1870,eletrotyper,100.18,0.0,1.0
1880,author,849.2900000000001,0.3933756431843069,0.6066243568156932
2007,police,1040637.0,0.1796380486182982,0.8203619513817018
2004,clergy,617883.0,0.2965771837063004,0.7034228162936996
2015,engineer,3457896.0,0.20446190400173977,0.7955380959982602
1880,sales,420595.5699999806,0.08136143706887282,0.9186385629311271
2006,author,228528.0,0.5709278512917454,0.42907214870825455
2015,carpenter,1543351.0,0.018840821044597115,0.9811591789554028
1960,dentist,86800.0,0.0347926267281106,0.9652073732718894
2006,cook,4973623.0,0.5135244468670022,0.48647555313299784
2011,toolmaker,73058.0,0.029962495551479645,0.9700375044485203
1870,operator,21164.319999999996,0.024432157517935853,0.9755678424820642
2007,accountant,2440568.0,0.5956273293757847,0.40437267062421534
1990,toolmaker,169555.0,0.02695880392792899,0.973041196072071
1870,chemist,1112.98,0.0,1.0
2003,judge,1027321.0,0.32208141369640064,0.6779185863035994
2004,salesperson,2324020.0,0.4431837935990224,0.5568162064009776
2015,artist,262604.0,0.4690103730331602,0.5309896269668398
1950,newsperson,195741.0,0.1470616784424316,0.8529383215575684
1870,farmer,3149008.3700001035,0.014267688338979716,0.9857323116610204
2013,musician,1913174.0,0.6223783095526073,0.37762169044739263
2010,electrician,977503.0,0.021028068456055888,0.9789719315439441
1860,physician,59416.849999999926,0.004781808527379024,0.9952181914726209
1870,machinist,52240.0099999999,0.0,1.0
2005,artist,273125.0,0.500529061784897,0.49947093821510297
2005,architect,453007.0,0.21656618992642498,0.783433810073575
1880,compositor,61404.9099999986,0.038259969764633646,0.9617400302353664
1900,tradesperson,1456105.370000002,0.16619767702662813,0.8338023229733719
2004,waitstaff,2625582.0,0.7591246436028278,0.24087535639717214
2015,soldier,1098846.0,0.15086281426150708,0.849137185738493
2011,lawyer,1175723.0,0.3556713613665804,0.6443286386334196
2008,therapist,717424.0,0.7859745422511653,0.21402545774883472
2012,surveyor,132580.0,0.14555739930607936,0.8544426006939206
2012,housekeeper,139645.0,0.7505102223495291,0.24948977765047084
1930,doorkeeper,163478.84000000005,0.012379155614267872,0.987620844385732
1850,setter,191.67000000000002,0.0,1.0
1910,surveyor,10120.0,0.0,1.0
2006,musician,1565310.0,0.6439318729197412,0.35606812708025887
1900,weaver,181611.03000000035,0.5145370851098646,0.48546291489013543
2011,economist,357687.0,0.5485270641650382,0.45147293583496184
1950,gardener,162332.0,0.02300224231821206,0.976997757681788
2008,veterinarian,84080.0,0.5063510941960038,0.4936489058039962
2002,pharmacist,237462.0,0.4557150196663045,0.5442849803336955
2004,smith,172161.0,0.03688407943727093,0.9631159205627291
2000,electrician,893197.0,0.027523603415595888,0.9724763965844041
2001,technician,2565658.0,0.5424156298306322,0.45758437016936787
1970,jeweler,92400.0,0.1634199134199134,0.8365800865800865
1990,setter,169555.0,0.02695880392792899,0.973041196072071
2013,guard,1995659.0,0.24959073669399431,0.7504092633060057
1920,constable,5739.099999999999,0.03518670174766079,0.9648132982523393
1850,postmaster,1798.2800000000002,0.0,1.0
1920,paperhanger,19156.870000000003,0.03429318046215274,0.9657068195378472
1920,artist,34218.400000000016,0.40426934047179297,0.595730659528207
2000,plasterer,55129.0,0.01260679497179343,0.9873932050282066
2001,engineer,3068093.0,0.17514267005595985,0.8248573299440402
2009,millwright,72439.0,0.03003906735322133,0.9699609326467786
2004,porter,91420.0,0.18196237147232552,0.8180376285276745
2011,musician,1873050.0,0.6314262833346681,0.36857371666533195
1940,driver,1326925.0,0.006978540610810709,0.9930214593891893
2001,carpenter,1745372.0,0.02240439287441302,0.977595607125587
1980,clerical,9086720.0,0.7010626496689675,0.2989373503310325
2004,musician,1436384.0,0.645662302002807,0.35433769799719295
1990,huckster,313227.0,0.692318989103749,0.30768101089625094
2006,compositor,61912.0,0.46549941852952575,0.5345005814704742
1940,instructor,73648.0,0.27547251792309363,0.7245274820769063
2014,clerk,765154.0,0.3046641591104536,0.6953358408895464
1880,broker,26003.13000000001,0.003643407543630323,0.9963565924563696
1850,bartender,5632.619999999998,0.0,1.0
2006,paperhanger,13340.0,0.2472263868065967,0.7527736131934033
2007,author,239619.0,0.569082585270784,0.43091741472921596
2003,sailor,32615.0,0.06871071592825387,0.9312892840717462
1910,conservationist,6318.0,0.015827793605571384,0.9841722063944286
1930,midwife,2976.0600000000004,0.9455790541857355,0.054420945814264494
1870,upholsterer,3780.959999999999,0.05524258389403751,0.9447574161059625
1920,police,109591.01999999977,0.01489273482444094,0.985107265175559
2001,entertainer,251203.0,0.5546151916975514,0.44538480830244864
2000,farmer,1067084.0,0.15602145660510325,0.8439785433948968
2006,nutritionist,105086.0,0.9117865367413357,0.08821346325866433
2003,therapist,638983.0,0.7731175946777927,0.22688240532220733
2013,engineer,3320671.0,0.20689824436085358,0.7931017556391464
2007,nurse,4404210.0,0.883432897159763,0.11656710284023696
1870,auctioneer,1830.2700000000004,0.0,1.0
1970,setter,446800.0,0.027081468218442255,0.9729185317815577
2012,engineer,3158737.0,0.19740294934336097,0.802597050656639
1870,stereotyper,100.18,0.0,1.0
2004,bookbinder,54496.0,0.5203501174398121,0.4796498825601879
2003,bailiff,12706.0,0.2701873130804344,0.7298126869195656
2006,sailor,37442.0,0.07852144650392608,0.9214785534960739
2015,accountant,2399760.0,0.6158499183251659,0.38415008167483417
2008,laborer,8299612.0,0.14439301499877344,0.8556069850012266
2006,instructor,1451095.0,0.47684541673701586,0.5231545832629841
1920,mailperson,369152.92999999993,0.07196467328594684,0.9280353267140532
2013,driver,5376917.0,0.1247696402975906,0.8752303597024094
1930,statistician,8713.089999999997,0.27457767565811914,0.725422324341881
1990,clerk,752916.0,0.3028823932550245,0.6971176067449756
2014,plumber,642199.0,0.015341039148301382,0.9846589608516986
1940,cook,345655.0,0.41188757576195917,0.5881124242380408
1870,laborer,4315100.7399999695,0.09859423583237147,0.9014057641676285
2010,janitor,5633996.0,0.5304205043809048,0.46957949561909523
2007,operator,1866078.0,0.4265073592850888,0.5734926407149111
1850,smith,10123.059999999998,0.0,1.0
1920,athlete,15018.420000000002,0.1092072268587508,0.8907927731412492
1950,constable,7734.0,0.021334367726920093,0.9786656322730799
1980,doorkeeper,844880.0,0.1477132847268251,0.8522867152731749
1930,operator,622045.1300000023,0.46704820275660774,0.5329517972433923
1900,teamster,1718.21,0.023035601003369783,0.9769643989966302
1990,smith,199081.0,0.05194368121518377,0.9480563187848162
1960,dancer,33280.0,0.8317307692307693,0.16826923076923078
2005,cabinetmaker,81969.0,0.05739974868547865,0.9426002513145213
2006,psychologist,184006.0,0.6562829472951969,0.3437170527048031
2013,millwright,59039.0,0.023933332204136248,0.9760666677958637
2003,author,206130.0,0.5721874545189929,0.4278125454810071
1920,teacher,741073.0799999902,0.8373972240362563,0.16260277596374376
1910,painter,61268.0,0.07199516876672978,0.9280048312332703
1930,physician,152203.69000000227,0.04728420184819363,0.9527157981518064
1870,judge,44574.959999999985,0.0,1.0
1910,newsperson,68099.0,0.08399535969691185,0.9160046403030881
1950,electrician,330886.0,0.006751570027139256,0.9932484299728608
2010,welder,725907.0,0.05944976422599589,0.9405502357740041
2001,athlete,251513.0,0.35587822498240645,0.6441217750175935
1850,cabinetmaker,37314.010000000075,0.0,1.0
1930,surgeon,152203.69000000227,0.04728420184819363,0.9527157981518064
2014,police,1169348.0,0.169674040576458,0.830325959423542
2015,clergy,677282.0,0.32638103478314795,0.673618965216852
2011,driver,5152285.0,0.1262210844314707,0.8737789155685293
1990,athlete,119261.0,0.2909249461265627,0.7090750538734373
1870,manager,510803.7399999999,0.03756023791055249,0.9624397620894476
1860,bootblack,311.72,0.0,1.0
2011,porter,98055.0,0.2004589261128958,0.7995410738871042
2001,geologist,93297.0,0.26796145642410796,0.732038543575892
1940,eletrotyper,9814.0,0.06113715100876299,0.938862848991237
2003,plasterer,64860.0,0.004609929078014184,0.9953900709219858
1980,cook,2280320.0,0.6025645523435307,0.39743544765646927
2006,salesperson,2405469.0,0.44264133106683146,0.5573586689331685
1870,waitstaff,24059.739999999998,0.2837869403410012,0.7162130596589987
1950,peddler,24983.0,0.14429812272345194,0.855701877276548
1920,student,484566.9500000017,0.4850224927639002,0.5149775072360998
2007,surgeon,877351.0,0.317031609925788,0.6829683900742121
2014,veterinarian,84839.0,0.5768101934251936,0.42318980657480637
2009,jeweler,120372.0,0.21967733359917588,0.7803226664008241
1930,plumber,247787.8300000048,0.0040652117579785116,0.9959347882420215
2014,attendant,9910537.0,0.8015890561732427,0.1984109438267573
1970,dentist,208500.0,0.04364508393285372,0.9563549160671463
1920,postmaster,30357.5,0.44021378572016795,0.5597862142798321
2011,compositor,56626.0,0.4829936778158443,0.5170063221841557
1910,engineer,383323.0,0.001836571246703172,0.9981634287532968
1880,soldier,27527.369999999966,0.0035154102989134127,0.9964845897010866
1870,constable,3781.73,0.0,1.0
2008,cabinetmaker,88705.0,0.05098923397779156,0.9490107660222085
1940,dentist,70211.0,0.01993989545797667,0.9800601045420233
2014,geologist,79684.0,0.3100747954419959,0.6899252045580041
2005,nurse,4187174.0,0.8866373835909375,0.11336261640906253
2001,doorkeeper,1574466.0,0.2476083954813886,0.7523916045186114
1960,secretary,3949000.0,0.9768548999746771,0.023145100025322867
1860,constable,4745.959999999999,0.0,1.0
1970,eletrotyper,17000.0,0.047058823529411764,0.9529411764705882
1960,toolmaker,204880.0,0.009371339320577899,0.9906286606794221
2005,compositor,68938.0,0.4920073109170559,0.5079926890829441
1880,newsperson,15531.300000000028,0.02185328980832251,0.9781467101916775
1930,conservationist,10672.979999999992,0.01901343392379637,0.9809865660762036
1860,milliner,25412.749999999993,0.9647342377349952,0.03526576226500478
1850,millwright,8612.24,0.0,1.0
2000,typesetter,99786.0,0.48826488685787583,0.5117351131421242
2003,dietitian,103996.0,0.8911015808300319,0.10889841916996808
1850,clerical,3653.47,0.0,1.0
1910,lumberjack,50961.0,0.003924569769039069,0.9960754302309609
1960,plumber,365380.0,0.003886364880398489,0.9961136351196015
1990,tailor,73906.0,0.5036803507157741,0.4963196492842259
1960,operator,1764320.0,0.6397025482905595,0.36029745170944044
2012,bookbinder,33903.0,0.41574491932867297,0.584255080671327
2013,smith,166001.0,0.050228613080644094,0.9497713869193559
1950,sales,3567256.0,0.3817466422370584,0.6182533577629415
1900,jeweler,51461.189999999886,0.05682165530956451,0.9431783446904355
2008,dancer,30076.0,0.8251429711397792,0.17485702886022078
1910,conductor,119133.0,0.000839397983766043,0.9991606020162339
2008,official,21943502.0,0.3892019605621746,0.6107980394378254
1970,farmer,3760000.0,0.06287234042553191,0.9371276595744681
1900,housekeeper,2057797.710000006,0.9435037761802157,0.0564962238197843
2012,newsperson,748111.0,0.5626330851972502,0.43736691480274986
1960,judge,223480.0,0.04662609629497047,0.9533739037050295
1960,porter,185240.0,0.022457352623623406,0.9775426473763766
1860,shoemaker,154997.58999999985,0.004984464597159225,0.9950155354028408
2003,musician,1409806.0,0.6493198354950965,0.3506801645049035
1950,administrator,190465.0,0.11895098837056677,0.8810490116294333
2005,instructor,1485748.0,0.4765135137318038,0.5234864862681963
1880,pilot,29.67,0.0,1.0
1960,lumberjack,109840.0,0.03477785870356883,0.9652221412964311
2006,plasterer,74237.0,0.017053490846882284,0.9829465091531178
1920,entertainer,27478.98000000002,0.41850243349643995,0.58149756650356
1980,mailperson,1305780.0,0.12525846620410788,0.8747415337958921
2000,chiropractor,66652.0,0.29937586268979177,0.7006241373102082
2013,geologist,91041.0,0.31210114124405486,0.6878988587559451
1880,electrician,339.37000000000006,0.10277867813890441,0.8972213218610956
1910,midwife,6016.0,0.9833776595744681,0.016622340425531915
1920,tailor,214172.76000000077,0.17696732301530707,0.823032676984693
2004,bartender,450534.0,0.5985430622328171,0.40145693776718294
2012,designer,981762.0,0.5595745200975389,0.44042547990246106
2004,janitor,5081542.0,0.5394405871288676,0.46055941287113245
1910,unemployed,12136.0,0.2727422544495715,0.7272577455504284
1990,scientist,478803.0,0.3121012190817518,0.6878987809182482
2004,mailperson,874490.0,0.2862937254857117,0.7137062745142884
2000,sheriff,11802.0,0.3028300288086765,0.6971699711913235
1990,mathematician,6620.0,0.2948640483383686,0.7051359516616315
1980,nutritionist,81780.0,0.9026656884323796,0.09733431156762044
2007,architect,468370.0,0.24098042146166493,0.7590195785383351
1900,entertainer,17806.030000000042,0.47840647241412,0.5215935275858801
2004,sailor,31491.0,0.04217077895271665,0.9578292210472833
2003,economist,155239.0,0.4706033921888185,0.5293966078111815
1910,librarian,411673.0,0.39316885003388613,0.6068311499661139
1910,athlete,20847.0,0.043315584976255574,0.9566844150237445
2009,dietitian,105358.0,0.8981377778621462,0.1018622221378538
1940,porter,175668.0,0.020920144818635154,0.9790798551813649
2008,porter,96003.0,0.20085830651125486,0.7991416934887452
1920,designer,17112.15,0.32099356305315235,0.6790064369468476
2008,typesetter,57244.0,0.49112570749772905,0.508874292502271
1980,teacher,4477040.0,0.7161517431159874,0.28384825688401266
2008,upholsterer,56167.0,0.22333398614845015,0.7766660138515499
1900,mechanic,1702348.500000006,0.2964357004455893,0.7035642995544107
1850,official,242454.28999999995,0.0,1.0
2005,porter,78898.0,0.21080382265710157,0.7891961773428984
1950,chemist,80110.0,0.09835226563475222,0.9016477343652478
1900,bankteller,3965.3199999999965,0.019748721414665164,0.9802512785853349
1980,setter,213280.0,0.02194298574643661,0.9780570142535634
2003,optometrist,33433.0,0.2805013011096821,0.7194986988903179
2013,secretary,4915220.0,0.9447827360728512,0.055217263927148735
1930,bankteller,37063.06999999987,0.14999351106101078,0.8500064889389893
1910,lawyer,119174.0,0.004212328192390958,0.9957876718076091
2012,lumberjack,45234.0,0.09738249988946368,0.9026175001105363
2007,artist,258514.0,0.4575728974059432,0.5424271025940568
2010,draftsperson,213622.0,0.20587767177537894,0.794122328224621
2005,bankteller,538699.0,0.8669758065264647,0.1330241934735353
2004,psychologist,176098.0,0.6404672398323661,0.3595327601676339
2013,lumberjack,38458.0,0.09119038951583545,0.9088096104841645
2003,jeweler,136961.0,0.1875935485284132,0.8124064514715869
2010,therapist,740372.0,0.7742850891173626,0.22571491088263737
2006,doorkeeper,1862374.0,0.2540606773934774,0.7459393226065226
2012,judge,1197251.0,0.3599545959869735,0.6400454040130265
1990,farmer,1371064.0,0.1517142890485054,0.8482857109514946
1930,porter,171895.44000000012,0.023286365246221755,0.9767136347537781
1980,psychologist,100640.0,0.5011923688394276,0.49880763116057236
1980,chiropractor,23800.0,0.13949579831932774,0.8605042016806723
2007,carpenter,2028020.0,0.018901194268301103,0.9810988057316989
1870,sailor,65551.16000000012,0.006015606741360478,0.9939843932586395
2008,architect,479622.0,0.21867845928668828,0.7813215407133117
1930,retired,244484.02999999785,0.1008370158165346,0.8991629841834654
1930,pilot,5459.949999999999,0.018525810675921947,0.9814741893240782
2000,fireperson,397462.0,0.060312683979852164,0.9396873160201479
1980,administrator,623660.0,0.30917487092325946,0.6908251290767405
1970,cabinetmaker,163800.0,0.07142857142857142,0.9285714285714286
2015,painter,202747.0,0.1385766497161487,0.8614233502838513
1980,shoemaker,136240.0,0.11318261890780974,0.8868173810921902
1920,inspector,109982.61000000002,0.03612534745265637,0.9638746525473436
1990,veterinarian,53129.0,0.27544279018991513,0.7245572098100849
2006,weaver,25303.0,0.676402007667075,0.32359799233292497
1870,driver,140572.3300000002,0.0007054019806031519,0.9992945980193968
2012,toolmaker,75093.0,0.031121409452279175,0.9688785905477209
2001,doctor,756576.0,0.27686841771348814,0.7231315822865119
2013,mason,196960.0,0.010849918765231519,0.9891500812347684
1960,shoemaker,42800.0,0.0397196261682243,0.9602803738317757
1850,sailor,69058.04999999997,0.0,1.0
2012,clergy,631654.0,0.3064494169276218,0.6935505830723783
1940,musician,146880.0,0.4301606753812636,0.5698393246187364
2000,surgeon,787375.0,0.26829655500873156,0.7317034449912685
1990,official,15026575.0,0.3728978825846875,0.6271021174153125
1940,sheriff,14942.0,0.026770178021683844,0.9732298219783162
1950,tailor,109095.0,0.22573903478619553,0.7742609652138045
1940,physician,173446.0,0.04584135696412717,0.9541586430358728
1900,designer,4693.25,0.13367069727800562,0.8663293027219943
2011,author,246290.0,0.5986560558690974,0.4013439441309026
2001,cook,4169103.0,0.5285273594823635,0.47147264051763654
1930,nurse,434102.8300000027,0.9734267109016546,0.0265732890983455
2002,broker,2307733.0,0.5776348477055188,0.4223651522944812
2015,shoemaker,203043.0,0.05060011918657624,0.9493998808134237
2010,plumber,656936.0,0.016729179098116102,0.9832708209018839
1920,stereotyper,4175.419999999999,0.023643130511421608,0.9763568694885785
1990,statistician,56567.0,0.45664433326851345,0.5433556667314866
2000,architect,486360.0,0.20245908380623406,0.7975409161937659
1900,geologist,157.53,0.0,1.0
2010,soldier,1135782.0,0.15095502481990383,0.8490449751800961
2003,technician,2672442.0,0.5571765448978874,0.4428234551021126
1900,laborer,8533583.08000023,0.09817116235305982,0.9018288376469401
1870,mailperson,18563.170000000002,0.031330316966337105,0.9686696830336629
1900,conservationist,1451.2199999999998,0.02711511693609515,0.9728848830639049
1850,police,7949.52,0.0,1.0
2005,newsperson,810013.0,0.5940682433491808,0.4059317566508192
2014,cashier,4896518.0,0.7549601574016475,0.24503984259835254
2011,dancer,32751.0,0.8408292876553388,0.15917071234466124
2009,bailiff,12678.0,0.40108849976336963,0.5989115002366304
1860,carpenter,274344.7299999982,0.002955405777249687,0.9970445942227504
2001,upholsterer,75049.0,0.20689149755493078,0.7931085024450693
2002,attendant,7597197.0,0.8149175281357058,0.18508247186429416
1880,musician,35211.07000000015,0.4693881782064555,0.5306118217935444
1930,musician,163829.48000000027,0.46610225461254173,0.5338977453874583
1970,compositor,373800.0,0.18084537185660782,0.8191546281433922
1880,laborer,5644824.460000332,0.11179799734638804,0.8882020026536119
2002,therapist,587695.0,0.7714069372718843,0.22859306272811578
2009,laborer,8348617.0,0.14360031128509068,0.8563996887149093
2008,machinist,463505.0,0.04812677317396792,0.951873226826032
2009,therapist,707894.0,0.7879936826700042,0.21200631732999572
2010,driver,5101765.0,0.12650386679903916,0.8734961332009609
1990,physician,627840.0,0.2119281982670744,0.7880718017329256
1970,constable,10100.0,0.039603960396039604,0.9603960396039604
2000,clerical,12984911.0,0.711980621199483,0.288019378800517
2004,plasterer,53138.0,0.015243328691332004,0.984756671308668
1980,molder,43340.0,0.16197508075680664,0.8380249192431933
2009,sailor,37503.0,0.04754286323760766,0.9524571367623923
1960,carpenter,1111980.0,0.004226694724725265,0.9957733052752747
2010,inspector,414006.0,0.355359584160616,0.6446404158393839
2001,lawyer,998779.0,0.3130011744339839,0.6869988255660161
1970,inspector,533800.0,0.10303484451105283,0.8969651554889472
2001,chemist,114121.0,0.3465970329737735,0.6534029670262266
2014,official,22394185.0,0.39984897865227065,0.6001510213477294
2005,pilot,145878.0,0.060920769410054976,0.939079230589945
1860,therapist,312.64,0.0,1.0
1870,teacher,130733.44999999981,0.6712087074884046,0.3287912925115955
1900,chemist,8387.020000000015,0.02134965696993684,0.9786503430300633
1860,lumberjack,13204.040000000005,0.0,1.0
2015,plumber,647774.0,0.015894432317444047,0.984105567682556
2008,physicist,15188.0,0.1286542006847511,0.8713457993152489
2003,painter,249881.0,0.14197958228116583,0.8580204177188342
2002,engineer,2999753.0,0.1654749574381624,0.8345250425618376
2007,teacher,6640889.0,0.7664562681291617,0.23354373187083838
1970,fireperson,631400.0,0.042286981311371555,0.9577130186886285
1920,manager,2408908.6899999976,0.0682867726298086,0.9317132273701914
2012,porter,95179.0,0.19176499017640447,0.8082350098235955
2015,mason,185339.0,0.01001408230323893,0.989985917696761
2008,millwright,75219.0,0.03289062603863386,0.9671093739613661
1880,clerk,4638.649999999995,0.0021471764414215367,0.9978528235585784
2015,cook,5983353.0,0.49280294844713324,0.5071970515528668
1950,setter,163775.0,0.0024729049000152647,0.9975270950999847
2002,librarian,2409642.0,0.8731492063966348,0.12685079360336515
2001,pharmacist,245350.0,0.47122885673527615,0.5287711432647239
1950,pharmacist,99684.0,0.14038361221459814,0.8596163877854018
1930,shoemaker,70170.93000000024,0.025792019572777415,0.9742079804272225
